timeStamp,elapsed,label,dataType,success,bytes,sentBytes,Latency,IdleTime,Connect
1638552479844,56,AudioMedium2,bin,true,1693696,140,2,0,0
1638552479929,65,TextMedium2,text,true,581701,141,1,0,0
1638552480015,38,TextLarge2,text,true,1253903,140,2,0,0
1638552480101,3,ImageSmall2,bin,true,89019,141,1,0,0
1638552480187,9,ImageMedium2,bin,true,334426,142,1,0,0
1638552480274,9,ImageMedium2,bin,true,334426,142,1,0,0
1638552480358,21,ImageLarge2,bin,true,768841,141,2,0,0
1638552480445,38,TextLarge2,text,true,1253868,140,1,0,0
1638552480531,20,ImageLarge2,bin,true,768843,141,2,0,1
1638552480618,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552480704,37,TextLarge2,text,true,1253904,140,1,0,0
1638552480799,31,TextLarge2,text,true,1253904,140,2,0,0
1638552480875,20,TextMedium2,text,true,581702,141,1,0,0
1638552480961,63,AudioSmall2,bin,true,1693697,140,1,0,0
1638552481047,31,TextLarge2,text,true,1253904,140,1,0,0
1638552481132,34,TextLarge2,text,true,1253904,140,1,0,0
1638552481225,63,AudioSmall2,bin,true,1693697,140,2,0,0
1638552481305,21,ImageLarge2,bin,true,768842,141,1,0,0
1638552481391,33,TextLarge2,text,true,1253904,140,1,0,0
1638552481477,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552481564,9,ImageMedium2,bin,true,334427,142,0,0,0
1638552481649,23,TextMedium2,text,true,581702,141,1,0,0
1638552481735,52,AudioSmall2,bin,true,1693697,140,1,0,0
1638552481821,83,AudioMedium2,bin,true,1693697,140,1,0,0
1638552481908,18,TextMedium2,text,true,581702,141,4,0,0
1638552481993,66,AudioSmall2,bin,true,1693697,140,1,0,0
1638552482080,2,ImageSmall2,bin,true,89020,141,0,0,0
1638552482165,43,AudioLarge2,bin,true,1693697,140,1,0,0
1638552482252,46,AudioSmall2,bin,true,1693697,140,1,0,0
1638552482337,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552482424,39,AudioLarge2,bin,true,1693697,140,1,0,0
1638552482510,20,ImageMedium2,bin,true,334427,142,1,0,0
1638552482595,22,ImageLarge2,bin,true,768842,141,1,0,0
1638552482681,17,TextMedium2,text,true,581702,141,2,0,0
1638552482767,45,AudioMedium2,bin,true,1693697,140,1,0,0
1638552482852,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552482939,15,TextMedium2,text,true,581702,141,1,0,0
1638552483025,40,AudioMedium2,bin,true,1693697,140,1,0,0
1638552483111,3,TextSmall2,text,true,66009,140,2,0,0
1638552483198,40,AudioMedium2,bin,true,1693697,140,1,0,0
1638552483284,18,ImageLarge2,bin,true,768842,141,1,0,0
1638552483369,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552483456,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552483541,31,TextLarge2,text,true,1253904,140,1,0,0
1638552483627,22,ImageLarge2,bin,true,768842,141,1,0,0
1638552483713,28,TextLarge2,text,true,1253904,140,1,0,0
1638552483800,5,ImageSmall2,bin,true,89020,141,2,0,0
1638552483788,33,ImageLarge2,bin,true,768843,141,2,0,1
1638552483970,59,AudioMedium2,bin,true,1693697,140,1,0,0
1638552483958,109,AudioSmall2,bin,true,1693697,140,1,0,0
1638552484141,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552484129,39,TextLarge2,text,true,1253904,140,2,0,0
1638552484312,72,AudioMedium2,bin,true,1693697,140,1,0,0
1638552484300,101,AudioSmall2,bin,true,1693697,140,1,0,0
1638552484484,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552484472,47,TextLarge2,text,true,1253904,140,1,0,0
1638552484656,62,AudioSmall2,bin,true,1693697,140,1,0,0
1638552484644,75,TextLarge2,text,true,1253904,140,1,0,0
1638552484814,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552484826,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552484986,58,ImageLarge2,bin,true,768842,141,1,0,0
1638552484997,61,TextLarge2,text,true,1253904,140,1,0,0
1638552485156,13,TextMedium2,text,true,581702,141,1,0,0
1638552485168,44,AudioLarge2,bin,true,1693697,140,2,0,0
1638552485327,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552485339,3,TextSmall2,text,true,66009,140,1,0,0
1638552485498,76,AudioSmall2,bin,true,1693697,140,1,0,0
1638552485510,99,AudioLarge2,bin,true,1693697,140,1,0,0
1638552485673,10,ImageMedium2,bin,true,334427,142,3,0,0
1638552485681,66,AudioSmall2,bin,true,1693697,140,3,0,0
1638552485852,3,TextSmall2,text,true,66009,140,1,0,0
1638552485840,46,AudioSmall2,bin,true,1693697,140,1,0,0
1638552486023,4,TextSmall2,text,true,66009,140,2,0,0
1638552486011,55,AudioMedium2,bin,true,1693697,140,1,0,0
1638552486183,31,ImageLarge2,bin,true,768842,141,1,0,0
1638552486194,54,AudioSmall2,bin,true,1693697,140,2,0,0
1638552486365,70,ImageLarge2,bin,true,768842,141,2,0,0
1638552486354,87,AudioSmall2,bin,true,1693697,140,1,0,0
1638552486536,37,ImageLarge2,bin,true,768842,141,2,0,0
1638552486525,58,AudioMedium2,bin,true,1693697,140,0,0,0
1638552486695,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552486707,2,ImageSmall2,bin,true,89020,141,1,0,0
1638552486866,2,TextSmall2,text,true,66009,140,1,0,0
1638552486878,24,ImageLarge2,bin,true,768842,141,1,0,0
1638552487037,97,AudioMedium2,bin,true,1693697,140,1,0,0
1638552487049,113,AudioMedium2,bin,true,1693697,140,10,0,0
1638552487209,22,TextMedium2,text,true,581702,141,0,0,0
1638552487220,49,AudioMedium2,bin,true,1693697,140,2,0,0
1638552487392,41,ImageLarge2,bin,true,768842,141,1,0,0
1638552487379,64,AudioLarge2,bin,true,1693697,140,1,0,0
1638552487550,18,TextMedium2,text,true,581702,141,1,0,0
1638552487563,9,TextSmall2,text,true,66009,140,6,0,0
1638552487721,17,TextMedium2,text,true,581702,141,1,0,0
1638552487733,47,AudioMedium2,bin,true,1693697,140,5,0,0
1638552487892,70,TextLarge2,text,true,1253904,140,6,0,0
1638552487906,70,ImageLarge2,bin,true,768842,141,5,0,0
1638552488064,12,ImageMedium2,bin,true,334427,142,1,0,0
1638552488075,24,ImageLarge2,bin,true,768842,141,3,0,0
1638552488235,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552488246,46,AudioLarge2,bin,true,1693697,140,1,0,0
1638552488406,13,TextMedium2,text,true,581702,141,1,0,0
1638552488418,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552488588,3,TextSmall2,text,true,66009,140,1,0,0
1638552488576,52,AudioLarge2,bin,true,1693697,140,1,0,0
1638552488758,60,AudioMedium2,bin,true,1693697,140,2,0,0
1638552488747,77,TextLarge2,text,true,1253904,140,1,0,0
1638552488918,132,AudioMedium2,bin,true,1693697,140,1,0,0
1638552488930,124,AudioMedium2,bin,true,1693697,140,4,0,0
1638552489102,10,ImageSmall2,bin,true,89020,141,6,0,0
1638552489089,50,AudioMedium2,bin,true,1693697,140,1,0,0
1638552489261,125,AudioMedium2,bin,true,1693697,140,1,0,0
1638552489273,131,AudioLarge2,bin,true,1693697,140,1,0,0
1638552489430,79,AudioMedium2,bin,true,1693697,140,2,0,0
1638552489442,99,AudioMedium2,bin,true,1693697,140,21,0,0
1638552489601,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552489613,42,AudioMedium2,bin,true,1693697,140,2,0,0
1638552489784,29,ImageLarge2,bin,true,768842,141,6,0,0
1638552489772,72,AudioMedium2,bin,true,1693697,140,1,0,0
1638552489942,14,TextMedium2,text,true,581702,141,1,0,0
1638552489955,29,TextLarge2,text,true,1253904,140,2,0,0
1638552490114,19,TextMedium2,text,true,581702,141,1,0,0
1638552490126,48,AudioMedium2,bin,true,1693697,140,2,0,0
1638552490286,87,AudioLarge2,bin,true,1693697,140,1,0,0
1638552490297,191,AudioSmall2,bin,true,1693697,140,1,0,0
1638552490455,106,TextLarge2,text,true,1253904,140,9,0,0
1638552490488,86,AudioLarge2,bin,true,1693697,140,6,0,0
1638552490627,2,TextSmall2,text,true,66009,140,1,0,0
1638552490659,35,TextLarge2,text,true,1253904,140,1,0,0
1638552490798,55,AudioLarge2,bin,true,1693697,140,1,0,0
1638552490831,49,AudioMedium2,bin,true,1693697,140,1,0,0
1638552490969,43,AudioMedium2,bin,true,1693697,140,1,0,0
1638552491001,49,AudioLarge2,bin,true,1693697,140,7,0,0
1638552491140,23,ImageLarge2,bin,true,768842,141,1,0,0
1638552491172,2,ImageSmall2,bin,true,89020,141,0,0,0
1638552491312,2,TextSmall2,text,true,66009,140,1,0,0
1638552491343,9,ImageMedium2,bin,true,334427,142,2,0,0
1638552491482,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552491514,42,AudioSmall2,bin,true,1693697,140,1,0,0
1638552491653,3,TextSmall2,text,true,66009,140,1,0,0
1638552491686,2,ImageSmall2,bin,true,89020,141,1,0,0
1638552491825,50,AudioLarge2,bin,true,1693697,140,1,0,0
1638552491856,82,AudioLarge2,bin,true,1693697,140,1,0,0
1638552491995,60,AudioSmall2,bin,true,1693697,140,1,0,0
1638552492027,62,TextLarge2,text,true,1253904,140,1,0,0
1638552492166,2,TextSmall2,text,true,66009,140,1,0,0
1638552492198,44,AudioSmall2,bin,true,1693697,140,1,0,0
1638552492338,16,TextMedium2,text,true,581702,141,2,0,0
1638552492369,8,ImageMedium2,bin,true,334427,142,1,0,0
1638552492509,3,TextSmall2,text,true,66009,140,1,0,0
1638552492540,2,TextSmall2,text,true,66009,140,1,0,0
1638552492680,2,TextSmall2,text,true,66009,140,1,0,0
1638552492712,17,TextMedium2,text,true,581702,141,1,0,0
1638552492850,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552492882,51,TextLarge2,text,true,1253903,140,2,0,0
1638552493054,3,ImageSmall2,bin,true,89019,141,1,0,0
1638552493021,72,AudioLarge2,bin,true,1693697,140,1,0,0
1638552493192,29,TextLarge2,text,true,1253904,140,0,0,0
1638552493224,42,TextLarge2,text,true,1253903,140,1,0,0
1638552493363,2,TextSmall2,text,true,66009,140,1,0,0
1638552493395,44,AudioLarge2,bin,true,1693696,140,1,0,0
1638552493534,22,TextMedium2,text,true,581702,141,3,0,0
1638552493566,49,AudioSmall2,bin,true,1693696,140,1,0,0
1638552493704,35,TextLarge2,text,true,1253904,140,2,0,0
1638552493738,19,ImageLarge2,bin,true,768841,141,1,0,0
1638552493876,16,TextMedium2,text,true,581702,141,1,0,0
1638552493907,59,AudioLarge2,bin,true,1693696,140,4,0,0
1638552494079,9,TextSmall2,text,true,66008,140,5,0,0
1638552494047,74,AudioMedium2,bin,true,1693697,140,2,0,0
1638552494219,23,ImageLarge2,bin,true,768842,141,1,0,0
1638552494250,16,TextMedium2,text,true,581701,141,1,0,0
1638552494390,29,TextLarge2,text,true,1253904,140,0,0,0
1638552494423,2,TextSmall2,text,true,65973,140,1,0,0
1638552494561,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552494594,11,ImageMedium2,bin,true,334428,142,2,0,1
1638552494732,87,AudioMedium2,bin,true,1693697,140,2,0,0
1638552494764,61,AudioSmall2,bin,true,1693697,140,1,0,0
1638552494936,8,TextSmall2,text,true,66009,140,6,0,0
1638552494903,114,AudioLarge2,bin,true,1693697,140,1,0,0
1638552495106,35,ImageLarge2,bin,true,768842,141,2,0,0
1638552495075,68,AudioLarge2,bin,true,1693697,140,1,0,0
1638552495245,38,TextLarge2,text,true,1253904,140,1,0,0
1638552495277,18,TextMedium2,text,true,581702,141,1,0,0
1638552495417,2,TextSmall2,text,true,66009,140,1,0,0
1638552495448,3,TextSmall2,text,true,66009,140,1,0,0
1638552495587,19,ImageLarge2,bin,true,768842,141,1,0,0
1638552495619,45,AudioLarge2,bin,true,1693697,140,2,0,0
1638552495758,98,AudioSmall2,bin,true,1693697,140,1,0,0
1638552495789,75,TextLarge2,text,true,1253905,140,5,0,2
1638552495790,92,TextLarge2,text,true,1253904,140,3,0,0
1638552496015,5,ImageSmall2,bin,true,89020,141,1,0,0
1638552496048,4,TextSmall2,text,true,66009,140,2,0,0
1638552496045,8,ImageSmall2,bin,true,89020,141,1,0,0
1638552496272,5,ImageSmall2,bin,true,89020,141,2,0,0
1638552496302,8,ImageSmall2,bin,true,89020,141,2,0,0
1638552496304,6,TextSmall2,text,true,66009,140,3,0,0
1638552496529,5,TextSmall2,text,true,66009,140,2,0,0
1638552496561,25,TextMedium2,text,true,581702,141,1,0,0
1638552496559,58,AudioMedium2,bin,true,1693697,140,1,0,0
1638552496786,12,ImageMedium2,bin,true,334427,142,1,0,0
1638552496819,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552496816,55,AudioLarge2,bin,true,1693697,140,1,0,0
1638552497074,45,TextMedium2,text,true,581702,141,1,0,0
1638552497042,84,AudioSmall2,bin,true,1693697,140,2,0,0
1638552497075,114,TextLarge2,text,true,1253904,140,3,0,0
1638552497332,14,TextSmall2,text,true,66009,140,8,0,0
1638552497331,35,ImageMedium2,bin,true,334427,142,2,0,0
1638552497300,85,AudioLarge2,bin,true,1693697,140,1,0,0
1638552497557,2,TextSmall2,text,true,66009,140,1,0,0
1638552497589,59,AudioLarge2,bin,true,1693697,140,2,0,0
1638552497587,71,TextLarge2,text,true,1253904,140,1,0,0
1638552497815,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552497846,3,TextSmall2,text,true,66009,140,2,0,0
1638552497845,11,ImageMedium2,bin,true,334427,142,0,0,0
1638552498071,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552498100,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552498103,50,AudioSmall2,bin,true,1693697,140,4,0,0
1638552498328,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552498360,38,ImageLarge2,bin,true,768842,141,2,0,0
1638552498358,65,AudioMedium2,bin,true,1693697,140,1,0,0
1638552498585,8,ImageMedium2,bin,true,334427,142,1,0,0
1638552498616,3,TextSmall2,text,true,66009,140,1,0,0
1638552498616,55,AudioLarge2,bin,true,1693697,140,4,0,0
1638552498874,9,TextSmall2,text,true,66009,140,2,0,0
1638552498842,44,ImageLarge2,bin,true,768842,141,1,0,0
1638552498872,66,AudioLarge2,bin,true,1693697,140,2,0,0
1638552499100,15,TextMedium2,text,true,581702,141,1,0,0
1638552499129,118,AudioSmall2,bin,true,1693697,140,8,0,0
1638552499132,135,AudioSmall2,bin,true,1693697,140,10,0,0
1638552499356,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552499385,10,ImageSmall2,bin,true,89020,141,2,0,0
1638552499388,36,ImageLarge2,bin,true,768842,141,2,0,0
1638552499645,30,ImageSmall2,bin,true,89020,141,20,0,0
1638552499614,61,AudioLarge2,bin,true,1693697,140,1,0,0
1638552499645,166,AudioLarge2,bin,true,1693697,140,10,0,0
1638552499870,18,ImageLarge2,bin,true,768842,141,1,0,0
1638552499900,11,TextSmall2,text,true,66009,140,1,0,0
1638552499902,16,TextSmall2,text,true,66009,140,10,0,0
1638552500128,21,ImageLarge2,bin,true,768842,141,0,0,0
1638552500160,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552500157,7,ImageSmall2,bin,true,89020,141,1,0,0
1638552500384,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552500415,13,ImageMedium2,bin,true,334427,142,1,0,0
1638552500417,66,AudioSmall2,bin,true,1693697,140,1,0,0
1638552500671,79,AudioMedium2,bin,true,1693697,140,2,0,0
1638552500642,128,AudioSmall2,bin,true,1693697,140,1,0,0
1638552500674,111,TextLarge2,text,true,1253904,140,2,0,0
1638552500898,27,TextMedium2,text,true,581702,141,1,0,0
1638552500929,19,ImageSmall2,bin,true,89020,141,3,0,0
1638552500928,28,ImageMedium2,bin,true,334427,142,1,0,0
1638552501155,30,TextLarge2,text,true,1253903,140,1,0,0
1638552501186,2,TextSmall2,text,true,66009,140,1,0,0
1638552501187,4,ImageSmall2,bin,true,89020,141,2,0,0
1638552501413,16,TextMedium2,text,true,581701,141,0,0,0
1638552501443,2,TextSmall2,text,true,66009,140,1,0,0
1638552501445,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552501669,32,TextLarge2,text,true,1253903,140,0,0,0
1638552501701,4,TextSmall2,text,true,66009,140,2,0,0
1638552501699,52,AudioSmall2,bin,true,1693697,140,2,0,0
1638552501926,9,ImageMedium2,bin,true,334426,142,1,0,0
1638552501956,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552501959,14,ImageMedium2,bin,true,334427,142,1,0,0
1638552502183,17,ImageLarge2,bin,true,768841,141,1,0,0
1638552502213,6,ImageSmall2,bin,true,89020,141,1,0,0
1638552502215,4,ImageSmall2,bin,true,89020,141,1,0,0
1638552502440,10,ImageMedium2,bin,true,334426,142,1,0,0
1638552502470,74,TextLarge2,text,true,1253904,140,1,0,0
1638552502472,83,AudioSmall2,bin,true,1693697,140,1,0,0
1638552502697,128,AudioSmall2,bin,true,1693696,140,1,0,0
1638552502730,146,ImageLarge2,bin,true,768842,141,5,0,0
1638552502727,158,AudioLarge2,bin,true,1693697,140,4,0,0
1638552502954,38,ImageLarge2,bin,true,768841,141,1,0,0
1638552502986,10,ImageSmall2,bin,true,89020,141,7,0,0
1638552502984,15,TextSmall2,text,true,66009,140,13,0,0
1638552503212,19,ImageLarge2,bin,true,768841,141,1,0,0
1638552503244,71,AudioLarge2,bin,true,1693697,140,1,0,0
1638552503241,91,AudioMedium2,bin,true,1693697,140,1,0,0
1638552503467,34,TextLarge2,text,true,1253868,140,1,0,0
1638552503501,21,TextMedium2,text,true,581702,141,1,0,0
1638552503499,29,TextMedium2,text,true,581702,141,8,0,0
1638552503725,34,TextLarge2,text,true,1253905,140,2,0,1
1638552503758,29,TextMedium2,text,true,581702,141,1,0,0
1638552503755,68,AudioLarge2,bin,true,1693697,140,7,0,0
1638552504014,33,ImageSmall2,bin,true,89020,141,30,0,0
1638552504012,41,ImageLarge2,bin,true,768842,141,3,0,0
1638552503983,115,TextLarge2,text,true,1253904,140,10,0,0
1638552504271,44,ImageLarge2,bin,true,768842,141,12,0,0
1638552504240,76,AudioSmall2,bin,true,1693697,140,3,0,0
1638552504268,82,AudioLarge2,bin,true,1693697,140,10,0,0
1638552504496,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552504526,45,ImageLarge2,bin,true,768842,141,7,0,0
1638552504528,82,AudioSmall2,bin,true,1693697,140,13,0,0
1638552504785,10,TextSmall2,text,true,66009,140,9,0,0
1638552504753,48,AudioLarge2,bin,true,1693697,140,1,0,0
1638552504783,71,AudioMedium2,bin,true,1693697,140,7,0,0
1638552505010,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552505041,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552505042,10,ImageSmall2,bin,true,89020,141,8,0,0
1638552505267,22,ImageLarge2,bin,true,768842,141,2,0,0
1638552505299,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552505297,11,ImageMedium2,bin,true,334427,142,1,0,0
1638552505525,20,ImageLarge2,bin,true,768842,141,1,0,0
1638552505556,3,TextSmall2,text,true,66009,140,2,0,0
1638552505554,24,ImageLarge2,bin,true,768842,141,1,0,0
1638552505813,27,TextSmall2,text,true,66009,140,23,0,0
1638552505781,60,AudioSmall2,bin,true,1693697,140,1,0,0
1638552505812,53,AudioMedium2,bin,true,1693697,140,2,0,0
1638552506038,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552506070,17,TextMedium2,text,true,581702,141,1,0,0
1638552506068,72,TextLarge2,text,true,1253904,140,1,0,0
1638552506295,10,ImageMedium2,bin,true,334427,142,1,0,0
1638552506327,29,TextMedium2,text,true,581702,141,2,0,0
1638552506325,42,ImageLarge2,bin,true,768842,141,1,0,0
1638552506584,11,ImageMedium2,bin,true,334427,142,1,0,0
1638552506553,59,AudioLarge2,bin,true,1693697,140,0,0,0
1638552506582,71,AudioLarge2,bin,true,1693697,140,1,0,0
1638552506841,6,TextSmall2,text,true,66009,140,4,0,0
1638552506810,51,TextLarge2,text,true,1253904,140,1,0,0
1638552506840,111,AudioSmall2,bin,true,1693697,140,2,0,0
1638552507066,4,TextSmall2,text,true,66009,140,1,0,0
1638552507098,23,TextMedium2,text,true,581702,141,2,0,0
1638552507095,37,ImageLarge2,bin,true,768842,141,1,0,0
1638552507324,3,ImageSmall2,bin,true,89020,141,1,0,0
1638552507353,9,ImageMedium2,bin,true,334427,142,1,0,0
1638552507355,55,AudioMedium2,bin,true,1693697,140,5,0,0
1638552507580,3,ImageSmall2,bin,true,89020,141,1,0,0
